"Id","Trismegistos","EDR","PHI","EDCS"
"ISic020705","","","",""
"ISic020706","","","",""
"ISic020707","","","",""
"ISic020708","","","",""
"ISic020709","","","",""
"ISic020710","","","",""
"ISic020711","","","",""
"ISic020712","","","",""
"ISic020713","","","",""
"ISic020714","","","",""
"ISic020715","","","",""
"ISic020716","","","",""
"ISic020717","","","",""
"ISic020718","","","",""
"ISic020719","","","",""
"ISic020720","","","",""
"ISic020721","","","",""
"ISic020722","","","",""
"ISic020723","","","",""
"ISic020724","","","",""
"ISic020725","","","",""
"ISic020726","","","",""
"ISic020727","","","",""
"ISic020728","","","",""
"ISic020729","","","",""
"ISic020730","","","",""
"ISic020731","","","",""
"ISic020732","","","",""
"ISic020733","","","",""
"ISic020734","","","",""
"ISic020735","","","",""
"ISic020736","","","",""
"ISic020737","","","",""
"ISic020738","","","",""
"ISic020739","","","",""
"ISic020740","","","",""
"ISic020741","","","",""
"ISic020742","","","",""
"ISic020743","","","",""
"ISic020744","","","",""
"ISic020745","","","",""
"ISic020746","","","",""
"ISic020747","","","",""
"ISic020748","","","",""
"ISic020749","","","",""
"ISic020750","","","",""
"ISic020751","","","",""
"ISic020752","","","",""
"ISic020753","","","",""
"ISic020754","","","",""
"ISic020755","","","",""
"ISic020756","","","",""
"ISic020757","","","",""
"ISic020758","","","",""
"ISic020759","","","",""
"ISic020760","","","",""
"ISic020761","","","",""
"ISic020762","","","",""
"ISic020763","","","",""
"ISic020764","","","",""
"ISic020765","","","",""
"ISic020766","","","",""
"ISic020767","","","",""
"ISic020768","","","",""
"ISic020769","","","",""
"ISic020770","","","",""
"ISic020771","","","",""
"ISic020772","","","",""
"ISic020773","","","",""
"ISic020774","","","",""
"ISic020775","","","",""
"ISic020776","","","",""
"ISic020777","","","",""
"ISic020778","","","",""
"ISic020779","","","",""
"ISic020780","","","",""
"ISic020781","","","",""
"ISic020782","","","",""
"ISic020783","","","",""
"ISic020784","","","",""
"ISic020785","","","",""
"ISic020786","","","",""
"ISic020787","","","",""
"ISic020788","","","",""
"ISic020789","","","",""
"ISic020790","","","",""
"ISic020791","","","",""
"ISic020792","","","",""
"ISic020793","","","",""
"ISic020794","","","",""
"ISic020795","","","",""
"ISic020796","","","",""
"ISic020797","","","",""
"ISic020798","","","",""
"ISic020799","","","",""
"ISic020800","","","",""
"ISic020801","","","",""
"ISic020802","","","",""
"ISic020803","","","",""
"ISic020804","","","",""
"ISic020805","","","",""
"ISic020806","","","",""
"ISic020807","","","",""
"ISic020808","","","",""
"ISic020809","","","",""
"ISic020810","","","",""
"ISic020811","","","",""
"ISic020812","","","",""
"ISic020813","","","",""
"ISic020814","","","",""
"ISic020815","","","",""
"ISic020816","","","",""
"ISic020817","","","",""
"ISic020818","","","",""
"ISic020819","","","",""
"ISic020820","","","",""
"ISic020821","","","",""
"ISic020822","","","",""
"ISic020823","","","",""
"ISic020824","","","",""
"ISic020825","","","",""
"ISic020826","","","",""
"ISic020827","","","",""
"ISic020828","","","",""
"ISic020829","","","",""
"ISic020830","","","",""
"ISic020831","","","",""
"ISic020832","","","",""
"ISic020833","","","",""
"ISic020834","","","",""
"ISic020835","","","",""
"ISic020836","","","",""
"ISic020837","","","",""
"ISic020838","","","",""
"ISic020839","","","",""
"ISic020840","","","",""
"ISic020841","","","",""
"ISic020842","","","",""
"ISic020843","","","",""
"ISic020844","","","",""
"ISic020845","","","",""
"ISic020846","","","",""
"ISic020847","","","",""
"ISic020848","","","",""
"ISic020849","","","",""
"ISic020850","","","",""
"ISic020851","","","",""
"ISic020852","","","",""
"ISic020853","","","",""
"ISic020854","","","",""
"ISic020855","","","",""
"ISic020856","","","",""
"ISic020857","","","",""
"ISic020859","","","",""
"ISic020860","","","",""
"ISic020861","","","",""
"ISic020862","","","",""
"ISic020863","","","",""
"ISic020864","","","",""
"ISic020865","","","",""
"ISic020866","","","",""
"ISic020867","","","",""
"ISic020868","","","",""
"ISic020869","","","",""
"ISic020870","","","",""
"ISic020871","","","",""
"ISic020872","","","",""
"ISic020873","","","",""
"ISic020874","","","",""
"ISic020877","","","",""
"ISic020878","","","",""
"ISic020879","","","",""
"ISic020880","","","",""
"ISic020881","","","",""
"ISic020882","","","",""
"ISic020883","","","",""
"ISic020884","","","",""
"ISic020885","","","",""
"ISic020886","","","",""
"ISic020887","","","",""
"ISic020888","","","",""
"ISic020889","","","",""
"ISic020890","","","",""
"ISic020891","","","",""
"ISic020892","","","",""
"ISic020893","","","",""
"ISic020894","","","",""
"ISic020895","","","",""
"ISic020896","","","",""
"ISic020897","","","",""
"ISic020898","","","",""
"ISic020899","","","",""
"ISic020900","","","",""
"ISic020901","","","",""
"ISic020902","","","",""
"ISic020903","","","",""
"ISic020904","","","",""
"ISic020905","","","",""
"ISic020906","","","",""
"ISic020907","","","",""
"ISic020908","","","",""
"ISic020909","","","",""
"ISic020910","","","",""
"ISic020911","","","",""
"ISic020912","","","",""
"ISic020913","","","",""
"ISic020914","","","",""
"ISic020915","","","",""
"ISic020916","","","",""
"ISic020917","","","",""
"ISic020918","","","",""
"ISic030001","698782","153170","331952","71000290"
"ISic030002","494015","150840","175410 332389 301185","64800291 39300390"
"ISic030003","","","",""
"ISic030004","","","",""
"ISic030005","","","",""
"ISic030006","","","",""
"ISic030007","","","",""
"ISic030008","696117","","301170 340341","64800280"
"ISic030009","696118","","301171 340336 331414","64800281"
"ISic030010","696119","","301172 340332 330107","64800282"
"ISic030011","696120","","301173 340337 329823","64800283"
"ISic030012","","","301174 340344",""
"ISic030013","696122","","340339 329820 340339","4800285"
"ISic030014","877724","","301176 340340","64800286"
"ISic030015","696124","","301178 340342",""
"ISic030016","","","",""
"ISic030017","","","",""
"ISic030018","","","",""
"ISic030019","697281","138640","329421 336042","64800142 64400279"
"ISic030020","","","",""
"ISic030021","","","",""
"ISic030022","","","",""
"ISic030023","","","",""
"ISic030024","","","329493 336394",""
"ISic030025","697176","136698","330150 329507 340038","64800205 64400324"
"ISic030026","","","329508 339994",""
"ISic030027","","","329512",""
"ISic030028","","","175247",""
"ISic030029","","","175248",""
"ISic030030","","","175249",""
"ISic030031","696255","152735  ","329597 329534 331808","64400324"
"ISic030032","696256","152737","329598 329793 329535 331809","64800216"
"ISic030033","696257","152730","329536","64800217"
"ISic030034","696258","152732","329537","64800218"
"ISic030035","696259","150688","329538 336041 331803 336507","64800219"
"ISic030036","696260","152906","329539","64800220"
"ISic030037","696261","152731","329540","64800221"
"ISic030042","","","",""
"ISic030043","","","",""
"ISic030047","","","",""
"ISic030048","697266","137244","333357",""
"ISic030049","","","",""
"ISic030050","","","",""
"ISic030067","","","",""
"ISic030068","","","",""
"ISic030069","","","",""
"ISic030070","","","",""
"ISic030071","","","",""
"ISic030072","","","",""
"ISic030073","","","",""
"ISic030074","","","",""
"ISic030075","","","",""
"ISic030076","","","",""
"ISic030077","","","",""
"ISic030078","","","",""
"ISic030079","","","",""
"ISic030080","","","",""
"ISic030081","","","",""
"ISic030082","","","",""
"ISic030083","","","",""
"ISic030084","","","",""
"ISic030085","","","",""
"ISic030086","","","",""
"ISic030087","699094","155789","340316","70900059"
"ISic030088","699106","155792","340317","70900060 70900069"
"ISic030089","699095","155795","340318","70900061"
"ISic030090","699096","155809","340319","70900062"
"ISic030091","705664","","340320","70800250"
"ISic030092","705027","155810","340321","70900063"
"ISic030093","699097","699097","340322","70900064"
"ISic030094","699098","155826","340323",""
"ISic030095","","","",""
"ISic030096","","","",""
"ISic030097","","","",""
"ISic030098","","","",""
"ISic030099","","","",""
"ISic030100","","","",""
"ISic030101","","","",""
"ISic030102","","","",""
"ISic030103","","","",""
"ISic030104","","","",""
"ISic030105","","","",""
"ISic030106","","","",""
"ISic030107","","","",""
"ISic030108","","","",""
"ISic030109","","","",""
"ISic030110","","","",""
"ISic030111","","","",""
"ISic030113","681900","149531","195319 330701 318693","64900799 70900781"
"ISic030114","896129","","333391",""
"ISic030115","697270","139028","333393","64900546"
"ISic030116","493029","149520","140921","39101541"
"ISic030117","705317","","215074","71000450"
"ISic030118","","","",""
"ISic030119","698289","149522","333394","70900616"
"ISic030120","698290","149523","333395","70900617"
"ISic030121","705684","159042","","70800277"
"ISic030122","","","175255",""
"ISic030123","","","175260",""
"ISic030124","","","175263",""
"ISic030125","","","175270",""
"ISic030126","","","175277",""
"ISic030127","","","175278",""
"ISic030128","","","175279",""
"ISic030129","","","175281",""
"ISic030130","","","175296",""
"ISic030131","","","175297",""
"ISic030132","","","175313",""
"ISic030133","","","175315",""
"ISic030134","","","175320",""
"ISic030135","","","175331",""
"ISic030136","","","175336",""
"ISic030137","","","175250",""
"ISic030138","","","175251",""
"ISic030139","","","175252",""
"ISic030140","","","175253",""
"ISic030141","","","175254",""
"ISic030142","","","175256",""
"ISic030143","","","175258",""
"ISic030144","","","175259",""
"ISic030145","","","175261",""
"ISic030146","","","175262",""
"ISic030147","","","175264",""
"ISic030148","","","175265",""
"ISic030149","","","175266",""
"ISic030150","","","175267",""
"ISic030151","","","175268",""
"ISic030152","","","175269",""
"ISic030153","","","175271",""
"ISic030154","","","175273",""
"ISic030155","","","175274",""
"ISic030156","","","175275",""
"ISic030157","","","175276",""
"ISic030158","","","175280",""
"ISic030159","","","175282",""
"ISic030160","","","175283",""
"ISic030161","","","175284",""
"ISic030162","","","175285",""
"ISic030163","","","175286",""
"ISic030164","","","175287",""
"ISic030165","","","175288",""
"ISic030166","","","175289",""
"ISic030167","","","175290",""
"ISic030168","","","175291",""
"ISic030169","","","175292",""
"ISic030170","","","175293",""
"ISic030171","","","175294",""
"ISic030172","","","175295",""
"ISic030173","","","175298",""
"ISic030174","","","175299",""
"ISic030175","","","175300",""
"ISic030176","","","175301",""
"ISic030177","","","175302",""
"ISic030178","","","175303",""
"ISic030179","","","175303",""
"ISic030180","","","175305",""
"ISic030181","","","175306",""
"ISic030182","","","175307",""
"ISic030183","","","175308",""
"ISic030184","","","175309",""
"ISic030185","","","175310",""
"ISic030186","","","175311",""
"ISic030187","","","175312",""
"ISic030188","","","175314",""
"ISic030189","","","175316",""
"ISic030190","","","175317",""
"ISic030191","","","175318",""
"ISic030192","","","175319",""
"ISic030193","","","175321",""
"ISic030194","","","175322",""
"ISic030195","","","175323",""
"ISic030196","","","175324",""
"ISic030197","","","175325",""
"ISic030198","","","175326",""
"ISic030199","","","175327",""
"ISic030200","","","175328",""
"ISic030201","","","175330",""
"ISic030202","","","175332",""
"ISic030203","","","175333",""
"ISic030204","","","175334",""
"ISic030205","","","175335",""
"ISic030206","","","175337",""
"ISic030207","","","175338",""
"ISic030208","","","175339",""
"ISic030209","","","175340",""
"ISic030210","","","175341",""
"ISic030211","","","175342",""
"ISic030212","","","175343",""
"ISic030213","","","175344",""
"ISic030214","","","175345",""
"ISic030215","","","175346",""
"ISic030216","","","175347",""
"ISic030217","","","175348",""
"ISic030218","","","175349",""
"ISic030219","","","175350",""
"ISic030220","","","175351",""
"ISic030221","","","175352",""
"ISic030222","","","175353",""
"ISic030223","","","175354",""
"ISic030223","","","175354",""
"ISic030224","","","175355",""
"ISic030225","","","175356",""
"ISic030226","","","175357",""
"ISic030227","","","175358",""
"ISic030228","","","175359",""
"ISic030229","","","175360",""
"ISic030230","","","175361",""
"ISic030231","","","175362",""
"ISic030232","","","175363",""
"ISic030233","","","175364",""
"ISic030234","","","175365",""
"ISic030235","","","175366",""
"ISic030236","","","175367",""
"ISic030237","","","175368",""
"ISic030238","","","175369",""
"ISic030239","","","175370",""
"ISic030240","","","175371",""
"ISic030241","","","175372",""
"ISic030242","","","175373",""
"ISic030243","","","175374",""
"ISic030244","","","175375",""
"ISic030245","","","175376",""
"ISic030246","","","175377",""
"ISic030247","","","175378",""
"ISic030248","","","175379",""
"ISic030249","","","175380",""
"ISic030250","","","175381",""
"ISic030251","","","175382",""
"ISic030252","","","175383",""
"ISic030253","","","175384",""
"ISic030254","","","175385",""
"ISic030255","","","175386",""
"ISic030256","","","175387",""
"ISic030257","","","175388",""
"ISic030258","","","175389",""
"ISic030259","","","175390",""
"ISic030260","","","175391",""
"ISic030261","","","175392",""
"ISic030262","","","175393",""
"ISic030263","","","175394",""
"ISic030264","","","175395",""
"ISic030265","","","175396",""
"ISic030266","","","175397",""
"ISic030267","","","175398",""
"ISic030268","","","175399",""
"ISic030269","","","175400",""
"ISic030270","","","",""
"ISic030271","645587 898006","150062","336168",""
"ISic030272","645587 898007","150062","336169",""
"ISic030273","645587 898008","150062","336170",""
"ISic030274","698380","150089","336166","70900980"
"ISic030275","698401","150180","336206","70901037"
"ISic030276","698402","150181","336207","70901038"
"ISic030277","","","",""
"ISic030278","","","",""
"ISic030279","","","",""
"ISic030281","","","",""
"ISic030294","","","",""
"ISic030295","","","",""
"ISic030296","","","",""
"ISic030297","","","",""
"ISic030298","","","",""
"ISic030299","","","",""
"ISic030300","","","",""
"ISic030301","","","",""
"ISic030303","","","",""
"ISic030304","","","",""
"ISic030305","","","",""
"ISic030306","","","",""
"ISic030307","","","",""
"ISic030308","","","",""
"ISic030309","","","",""
"ISic030310","","","",""
"ISic030311","","","",""
"ISic030312","","","",""
"ISic030313","","","",""
"ISic030314","","","",""
"ISic030315","","","",""
"ISic030319","","","",""
"ISic031001","696113","","330105 301165 331732","64800276"
